,player_id,game_id,stat_type,stat_value
1759,saunm001,TOR201608270,at_bat,1
1758,saunm001,TOR201608270,hit,1
1757,saunm001,TOR201608270,double,1
1756,encae001,TOR201608270,runs_scored,1
1755,saunm001,TOR201608270,rbi,1
1754,pillk001,TOR201608270,at_bat,1
1753,pillk001,TOR201608270,strikeout,1
1752,keplm001,TOR201608270,at_bat,1
1751,keplm001,TOR201608270,hit,1
1750,keplm001,TOR201608270,double,1
1749,plout001,TOR201608270,at_bat,1
1748,plout001,TOR201608270,strikeout,1
1747,rosae001,TOR201608270,at_bat,1
1746,sanom001,TOR201608270,at_bat,1
1745,sanom001,TOR201608270,strikeout,1
1744,uptob001,TOR201608270,at_bat,1
1743,uptob001,TOR201608270,strikeout,1
1742,travd001,TOR201608270,at_bat,1
1741,tholj001,TOR201608270,at_bat,1
1740,escoe001,TOR201608270,at_bat,1
1739,centj001,TOR201608270,at_bat,1
1738,santd001,TOR201608270,at_bat,1
1737,santd001,TOR201608270,strikeout,1
1736,bautj002,TOR201608270,at_bat,1
1735,donaj001,TOR201608270,walk,1
1734,encae001,TOR201608270,at_bat,1
1733,encae001,TOR201608270,hit,1
1732,encae001,TOR201608270,home_run,1
1731,encae001,TOR201608270,runs_scored,1
1730,donaj001,TOR201608270,runs_scored,1
1729,encae001,TOR201608270,rbi,1
1728,tulot001,TOR201608270,at_bat,1
1727,tulot001,TOR201608270,hit,1
1726,saunm001,TOR201608270,at_bat,1
1725,dozib001,TOR201608270,at_bat,1
1724,mauej001,TOR201608270,at_bat,1
1723,mauej001,TOR201608270,strikeout,1
1722,keplm001,TOR201608270,walk,1
1721,plout001,TOR201608270,at_bat,1
1720,plout001,TOR201608270,hit,1
1719,plout001,TOR201608270,home_run,1
1718,plout001,TOR201608270,runs_scored,1
1717,keplm001,TOR201608270,runs_scored,1
1716,plout001,TOR201608270,rbi,1
1715,rosae001,TOR201608270,at_bat,1
1714,pillk001,TOR201608270,at_bat,1
1713,pillk001,TOR201608270,hit,1
1712,uptob001,TOR201608270,at_bat,1
1711,travd001,TOR201608270,walk,1
1710,tholj001,TOR201608270,at_bat,1
1709,bautj002,TOR201608270,walk,1
1708,donaj001,TOR201608270,at_bat,1
1707,donaj001,TOR201608270,hit,1
1706,uptob001,TOR201608270,runs_scored,1
1705,donaj001,TOR201608270,rbi,1
1704,travd001,TOR201608270,runs_scored,1
1703,donaj001,TOR201608270,rbi,1
1702,encae001,TOR201608270,at_bat,1
1701,encae001,TOR201608270,hit,1
1700,bautj002,TOR201608270,runs_scored,1
1699,encae001,TOR201608270,rbi,1
1698,tulot001,TOR201608270,at_bat,1
1697,sanom001,TOR201608270,at_bat,1
1696,sanom001,TOR201608270,hit,1
1695,escoe001,TOR201608270,at_bat,1
1694,escoe001,TOR201608270,strikeout,1
1693,centj001,TOR201608270,at_bat,1
1692,santd001,TOR201608270,at_bat,1
1691,santd001,TOR201608270,strikeout,1
1690,saunm001,TOR201608270,at_bat,1
1689,pillk001,TOR201608270,at_bat,1
1688,pillk001,TOR201608270,hit,1
1687,pillk001,TOR201608270,double,1
1686,uptob001,TOR201608270,at_bat,1
1685,uptob001,TOR201608270,hit,1
1684,uptob001,TOR201608270,triple,1
1683,pillk001,TOR201608270,runs_scored,1
1682,uptob001,TOR201608270,rbi,1
1681,travd001,TOR201608270,at_bat,1
1680,tholj001,TOR201608270,at_bat,1
1679,tholj001,TOR201608270,hit,1
1678,tholj001,TOR201608270,double,1
1677,bautj002,TOR201608270,at_bat,1
1676,dozib001,TOR201608270,at_bat,1
1675,dozib001,TOR201608270,strikeout,1
1674,mauej001,TOR201608270,at_bat,1
1673,keplm001,TOR201608270,at_bat,1
1672,keplm001,TOR201608270,strikeout,1
1671,dozib001,TOR201608280,at_bat,1
1670,mauej001,TOR201608280,at_bat,1
1669,keplm001,TOR201608280,at_bat,1
1668,keplm001,TOR201608280,strikeout,1
1667,bautj002,TOR201608280,at_bat,1
1666,bautj002,TOR201608280,hit,1
1665,bautj002,TOR201608280,double,1
1664,donaj001,TOR201608280,at_bat,1
1663,encae001,TOR201608280,at_bat,1
1662,bautj002,TOR201608280,runs_scored,1
1661,encae001,TOR201608280,rbi,1
1660,martr004,TOR201608280,walk,1
1659,tulot001,TOR201608280,at_bat,1
1658,plout001,TOR201608280,at_bat,1
1657,plout001,TOR201608280,strikeout,1
1656,sanom001,TOR201608280,at_bat,1
1655,sanom001,TOR201608280,hit,1
1654,polaj001,TOR201608280,at_bat,1
1653,grosr001,TOR201608280,at_bat,1
1652,pillk001,TOR201608280,at_bat,1
1651,uptob001,TOR201608280,at_bat,1
1650,travd001,TOR201608280,at_bat,1
1649,travd001,TOR201608280,hit,1
1648,travd001,TOR201608280,double,1
1647,tholj001,TOR201608280,at_bat,1
1646,suzuk001,TOR201608280,at_bat,1
1645,rosae001,TOR201608280,at_bat,1
1644,rosae001,TOR201608280,hit,1
1643,dozib001,TOR201608280,at_bat,1
1642,mauej001,TOR201608280,walk,1
1641,keplm001,TOR201608280,at_bat,1
1640,rosae001,TOR201608280,runs_scored,1
1639,plout001,TOR201608280,at_bat,1
1638,bautj002,TOR201608280,at_bat,1
1637,donaj001,TOR201608280,at_bat,1
1636,donaj001,TOR201608280,hit,1
1635,donaj001,TOR201608280,home_run,1
1634,donaj001,TOR201608280,runs_scored,1
1633,encae001,TOR201608280,walk,1
1632,martr004,TOR201608280,at_bat,1
1631,sanom001,TOR201608280,at_bat,1
1630,polaj001,TOR201608280,at_bat,1
1629,polaj001,TOR201608280,strikeout,1
1628,grosr001,TOR201608280,at_bat,1
1627,tulot001,TOR201608280,at_bat,1
1626,pillk001,TOR201608280,at_bat,1
1625,pillk001,TOR201608280,hit,1
1624,uptob001,TOR201608280,at_bat,1
1623,travd001,TOR201608280,at_bat,1
1622,suzuk001,TOR201608280,at_bat,1
1621,rosae001,TOR201608280,at_bat,1
1620,rosae001,TOR201608280,hit,1
1619,dozib001,TOR201608280,walk,1
1618,mauej001,TOR201608280,walk,1
1617,keplm001,TOR201608280,at_bat,1
1616,rosae001,TOR201608280,runs_scored,1
1615,keplm001,TOR201608280,rbi,1
1614,plout001,TOR201608280,at_bat,1
1613,plout001,TOR201608280,hit,1
1612,dozib001,TOR201608280,runs_scored,1
1611,plout001,TOR201608280,rbi,1
1610,sanom001,TOR201608280,at_bat,1
1609,sanom001,TOR201608280,hit,1
1608,mauej001,TOR201608280,runs_scored,1
1607,sanom001,TOR201608280,rbi,1
1606,plout001,TOR201608280,runs_scored,1
1605,polaj001,TOR201608280,at_bat,1
1604,tholj001,TOR201608280,at_bat,1
1603,bautj002,TOR201608280,at_bat,1
1602,bautj002,TOR201608280,hit,1
1601,donaj001,TOR201608280,walk,1
1600,encae001,TOR201608280,at_bat,1
1599,martr004,TOR201608280,at_bat,1
1598,martr004,TOR201608280,strikeout,1
1597,grosr001,TOR201608280,at_bat,1
1596,grosr001,TOR201608280,hit,1
1595,suzuk001,TOR201608280,at_bat,1
1594,suzuk001,TOR201608280,strikeout,1
1593,rosae001,TOR201608280,at_bat,1
1592,dozib001,TOR201608280,at_bat,1
1591,dozib001,TOR201608280,strikeout,1
1590,tulot001,TOR201608280,at_bat,1
1589,tulot001,TOR201608280,hit,1
1588,tulot001,TOR201608280,home_run,1
1587,tulot001,TOR201608280,runs_scored,1
1586,pillk001,TOR201608280,at_bat,1
1585,pillk001,TOR201608280,hit,1
1584,pillk001,TOR201608280,double,1
1583,uptob001,TOR201608280,at_bat,1
1582,travd001,TOR201608280,at_bat,1
1581,travd001,TOR201608280,hit,1
1580,pillk001,TOR201608280,runs_scored,1
1579,travd001,TOR201608280,rbi,1
1578,tholj001,TOR201608280,at_bat,1
1577,mauej001,TOR201608280,at_bat,1
1576,mauej001,TOR201608280,hit,1
1575,keplm001,TOR201608280,at_bat,1
1574,keplm001,TOR201608280,strikeout,1
1573,plout001,TOR201608280,at_bat,1
1572,bautj002,TOR201608280,at_bat,1
1571,bautj002,TOR201608280,hit,1
1570,donaj001,TOR201608280,at_bat,1
1569,donaj001,TOR201608280,hit,1
1568,donaj001,TOR201608280,home_run,1
1567,donaj001,TOR201608280,runs_scored,1
1566,bautj002,TOR201608280,runs_scored,1
1565,donaj001,TOR201608280,rbi,1
1564,encae001,TOR201608280,at_bat,1
1563,martr004,TOR201608280,at_bat,1
1562,tulot001,TOR201608280,at_bat,1
1561,tulot001,TOR201608280,hit,1
1560,pillk001,TOR201608280,walk,1
1559,uptob001,TOR201608280,at_bat,1
1558,uptob001,TOR201608280,hit,1
1557,uptob001,TOR201608280,double,1
1556,tulot001,TOR201608280,runs_scored,1
1555,uptob001,TOR201608280,rbi,1
1554,pillk001,TOR201608280,runs_scored,1
1553,uptob001,TOR201608280,rbi,1
1552,travd001,TOR201608280,at_bat,1
1551,travd001,TOR201608280,strikeout,1
1550,sanom001,TOR201608280,at_bat,1
1549,sanom001,TOR201608280,strikeout,1
1548,polaj001,TOR201608280,at_bat,1
1547,polaj001,TOR201608280,strikeout,1
1546,grosr001,TOR201608280,walk,1
1545,suzuk001,TOR201608280,at_bat,1
1544,tholj001,TOR201608280,at_bat,1
1543,bautj002,TOR201608280,at_bat,1
1542,donaj001,TOR201608280,at_bat,1
1541,donaj001,TOR201608280,hit,1
1540,donaj001,TOR201608280,home_run,1
1539,donaj001,TOR201608280,runs_scored,1
1538,encae001,TOR201608280,at_bat,1
1537,rosae001,TOR201608280,at_bat,1
1536,dozib001,TOR201608280,at_bat,1
1535,dozib001,TOR201608280,hit,1
1534,dozib001,TOR201608280,double,1
1533,mauej001,TOR201608280,at_bat,1
1532,mauej001,TOR201608280,hit,1
1531,dozib001,TOR201608280,runs_scored,1
1530,mauej001,TOR201608280,rbi,1
1529,keplm001,TOR201608280,at_bat,1
1528,plout001,TOR201608280,at_bat,1
1527,plout001,TOR201608280,hit,1
1526,sanom001,TOR201608280,at_bat,1
1525,sanom001,TOR201608280,strikeout,1
1524,pedrd001,TOR201609090,at_bat,1
1523,pedrd001,TOR201609090,hit,1
1522,bogax001,TOR201609090,at_bat,1
1521,bogax001,TOR201609090,strikeout,1
1520,ortid001,TOR201609090,at_bat,1
1519,bettm001,TOR201609090,at_bat,1
1518,bettm001,TOR201609090,hit,1
1517,bettm001,TOR201609090,double,1
1516,pedrd001,TOR201609090,runs_scored,1
1515,bettm001,TOR201609090,rbi,1
1514,ramih003,TOR201609090,walk,1
1513,shawt001,TOR201609090,walk,1
1512,leons001,TOR201609090,at_bat,1
1511,travd001,TOR201609090,at_bat,1
1510,donaj001,TOR201609090,at_bat,1
1509,encae001,TOR201609090,at_bat,1
1508,bradj001,TOR201609090,walk,1
1507,holtb002,TOR201609090,at_bat,1
1506,holtb002,TOR201609090,strikeout,1
1505,pedrd001,TOR201609090,at_bat,1
1504,pedrd001,TOR201609090,hit,1
1503,bradj001,TOR201609090,runs_scored,1
1502,pedrd001,TOR201609090,rbi,1
1501,pedrd001,TOR201609090,at_bat,1
1500,bogax001,TOR201609090,at_bat,1
1499,bautj002,TOR201609090,at_bat,1
1498,bautj002,TOR201609090,strikeout,1
1497,tulot001,TOR201609090,at_bat,1
1496,navad001,TOR201609090,at_bat,1
1495,navad001,TOR201609090,strikeout,1
1494,ortid001,TOR201609090,at_bat,1
1493,bettm001,TOR201609090,at_bat,1
1492,bettm001,TOR201609090,hit,1
1491,ramih003,TOR201609090,at_bat,1
1490,ramih003,TOR201609090,hit,1
1489,shawt001,TOR201609090,at_bat,1
1488,bettm001,TOR201609090,runs_scored,1
1487,shawt001,TOR201609090,rbi,1
1486,leons001,TOR201609090,at_bat,1
1485,leons001,TOR201609090,hit,1
1484,ramih003,TOR201609090,runs_scored,1
1483,bradj001,TOR201609090,at_bat,1
1482,saunm001,TOR201609090,at_bat,1
1481,saunm001,TOR201609090,hit,1
1480,uptob001,TOR201609090,walk,1
1479,pillk001,TOR201609090,at_bat,1
1478,pillk001,TOR201609090,hit,1
1477,travd001,TOR201609090,at_bat,1
1476,travd001,TOR201609090,hit,1
1475,saunm001,TOR201609090,runs_scored,1
1474,travd001,TOR201609090,rbi,1
1473,uptob001,TOR201609090,runs_scored,1
1472,travd001,TOR201609090,rbi,1
1471,donaj001,TOR201609090,at_bat,1
1470,donaj001,TOR201609090,strikeout,1
1469,encae001,TOR201609090,at_bat,1
1468,holtb002,TOR201609090,at_bat,1
1467,holtb002,TOR201609090,hit,1
1466,holtb002,TOR201609090,double,1
1465,pedrd001,TOR201609090,at_bat,1
1464,holtb002,TOR201609090,runs_scored,1
1463,pedrd001,TOR201609090,rbi,1
1462,bogax001,TOR201609090,at_bat,1
1461,bogax001,TOR201609090,hit,1
1460,bogax001,TOR201609090,caught_stealing,1
1459,ortid001,TOR201609090,at_bat,1
1458,bautj002,TOR201609090,walk,1
1457,tulot001,TOR201609090,at_bat,1
1456,navad001,TOR201609090,at_bat,1
1455,saunm001,TOR201609090,at_bat,1
1454,saunm001,TOR201609090,strikeout,1
1453,bettm001,TOR201609090,at_bat,1
1452,ramih003,TOR201609090,at_bat,1
1451,shawt001,TOR201609090,at_bat,1
1450,uptob001,TOR201609090,at_bat,1
1449,uptob001,TOR201609090,strikeout,1
1448,pillk001,TOR201609090,at_bat,1
1447,travd001,TOR201609090,at_bat,1
1446,travd001,TOR201609090,hit,1
1445,donaj001,TOR201609090,at_bat,1
1444,donaj001,TOR201609090,strikeout,1
1443,leons001,TOR201609090,at_bat,1
1442,leons001,TOR201609090,hit,1
1441,bradj001,TOR201609090,at_bat,1
1440,bradj001,TOR201609090,strikeout,1
1439,holtb002,TOR201609090,at_bat,1
1438,holtb002,TOR201609090,strikeout,1
1437,pedrd001,TOR201609090,at_bat,1
1436,encae001,TOR201609090,at_bat,1
1435,encae001,TOR201609090,strikeout,1
1434,bautj002,TOR201609090,at_bat,1
1433,bautj002,TOR201609090,hit,1
1432,tulot001,TOR201609090,at_bat,1
1431,tulot001,TOR201609090,hit,1
1430,navad001,TOR201609090,at_bat,1
1429,saunm001,TOR201609090,at_bat,1
1428,bogax001,TOR201609090,at_bat,1
1427,bogax001,TOR201609090,hit,1
1426,bogax001,TOR201609090,home_run,1
1425,bogax001,TOR201609090,runs_scored,1
1424,ortid001,TOR201609090,at_bat,1
1423,ortid001,TOR201609090,hit,1
1422,ortid001,TOR201609090,double,1
1421,bettm001,TOR201609090,at_bat,1
1420,bettm001,TOR201609090,stolen_base,1
1419,ramih003,TOR201609090,at_bat,1
1418,ramih003,TOR201609090,hit,1
1417,ramih003,TOR201609090,home_run,1
1416,ramih003,TOR201609090,runs_scored,1
1415,ortid001,TOR201609090,runs_scored,1
1414,ramih003,TOR201609090,rbi,1
1413,bettm001,TOR201609090,runs_scored,1
1412,shawt001,TOR201609090,at_bat,1
1411,shawt001,TOR201609090,hit,1
1410,leons001,TOR201609090,at_bat,1
1409,bradj001,TOR201609090,at_bat,1
1408,bradj001,TOR201609090,hit,1
1407,bradj001,TOR201609090,double,1
1406,holtb002,TOR201609090,at_bat,1
1405,pedrd001,TOR201609090,at_bat,1
1404,pedrd001,TOR201609090,hit,1
1403,shawt001,TOR201609090,runs_scored,1
1402,pedrd001,TOR201609090,rbi,1
1401,bradj001,TOR201609090,runs_scored,1
1400,pedrd001,TOR201609090,rbi,1
1399,bogax001,TOR201609090,at_bat,1
1398,uptob001,TOR201609090,at_bat,1
1397,pillk001,TOR201609090,at_bat,1
1396,travd001,TOR201609090,at_bat,1
1395,ortid001,TOR201609090,at_bat,1
1394,ortid001,TOR201609090,hit,1
1393,bettm001,TOR201609090,at_bat,1
1392,marrd001,TOR201609090,walk,1
1391,shawt001,TOR201609090,at_bat,1
1390,leons001,TOR201609090,at_bat,1
1389,leons001,TOR201609090,strikeout,1
1388,donaj001,TOR201609090,at_bat,1
1387,encae001,TOR201609090,at_bat,1
1386,encae001,TOR201609090,hit,1
1385,bautj002,TOR201609090,at_bat,1
1384,bautj002,TOR201609090,strikeout,1
1383,tulot001,TOR201609090,at_bat,1
1382,tulot001,TOR201609090,hit,1
1381,navad001,TOR201609090,at_bat,1
1380,encae001,TOR201609090,runs_scored,1
1379,navad001,TOR201609090,rbi,1
1378,saunm001,TOR201609090,at_bat,1
1377,bradj001,TOR201609090,at_bat,1
1376,bradj001,TOR201609090,hit,1
1375,holtb002,TOR201609090,walk,1
1374,hilla001,TOR201609090,at_bat,1
1373,hilla001,TOR201609090,hit,1
1372,bradj001,TOR201609090,runs_scored,1
1371,hilla001,TOR201609090,rbi,1
1370,bogax001,TOR201609090,at_bat,1
1369,holtb002,TOR201609090,runs_scored,1
1368,bogax001,TOR201609090,rbi,1
1367,moncy001,TOR201609090,at_bat,1
1366,moncy001,TOR201609090,strikeout,1
1365,bettm001,TOR201609090,at_bat,1
1364,pompd001,TOR201609090,at_bat,1
1363,pompd001,TOR201609090,strikeout,1
1362,cecid001,TOR201609090,at_bat,1
1361,cecid001,TOR201609090,strikeout,1
1360,travd001,TOR201609090,at_bat,1
1359,travd001,TOR201609090,hit,1
1358,carre001,TOR201609090,at_bat,1
1357,pedrd001,TOR201609100,at_bat,1
1356,bogax001,TOR201609100,at_bat,1
1355,ortid001,TOR201609100,at_bat,1
1354,travd001,TOR201609100,at_bat,1
1353,travd001,TOR201609100,hit,1
1352,donaj001,TOR201609100,at_bat,1
1351,encae001,TOR201609100,at_bat,1
1350,bautj002,TOR201609100,at_bat,1
1349,bettm001,TOR201609100,walk,1
1348,ramih003,TOR201609100,at_bat,1
1347,ramih003,TOR201609100,strikeout,1
1346,hilla001,TOR201609100,at_bat,1
1345,younc004,TOR201609100,walk,1
1344,bradj001,TOR201609100,at_bat,1
1343,bradj001,TOR201609100,strikeout,1
1342,martr004,TOR201609100,walk,1
1341,tulot001,TOR201609100,at_bat,1
1340,uptob001,TOR201609100,at_bat,1
1339,uptob001,TOR201609100,hit,1
1338,uptob001,TOR201609100,home_run,1
1337,uptob001,TOR201609100,runs_scored,1
1336,martr004,TOR201609100,runs_scored,1
1335,uptob001,TOR201609100,rbi,1
1334,smoaj001,TOR201609100,at_bat,1
1333,smoaj001,TOR201609100,strikeout,1
1332,pillk001,TOR201609100,at_bat,1
1331,pillk001,TOR201609100,strikeout,1
1330,hanir001,TOR201609100,at_bat,1
1329,pedrd001,TOR201609100,at_bat,1
1328,bogax001,TOR201609100,at_bat,1
1327,bogax001,TOR201609100,strikeout,1
1326,travd001,TOR201609100,at_bat,1
1325,travd001,TOR201609100,hit,1
1324,travd001,TOR201609100,double,1
1323,donaj001,TOR201609100,at_bat,1
1322,encae001,TOR201609100,at_bat,1
1321,bautj002,TOR201609100,at_bat,1
1320,bautj002,TOR201609100,hit,1
1319,,TOR201609100,runs_scored,1
1318,martr004,TOR201609100,at_bat,1
1317,martr004,TOR201609100,strikeout,1
1316,tulot001,TOR201609100,at_bat,1
1315,tulot001,TOR201609100,strikeout,1
1314,ortid001,TOR201609100,at_bat,1
1313,bettm001,TOR201609100,at_bat,1
1312,ramih003,TOR201609100,at_bat,1
1311,uptob001,TOR201609100,walk,1
1310,uptob001,TOR201609100,stolen_base,1
1309,smoaj001,TOR201609100,at_bat,1
1308,pillk001,TOR201609100,at_bat,1
1307,pillk001,TOR201609100,strikeout,1
1306,travd001,TOR201609100,at_bat,1
1305,hilla001,TOR201609100,at_bat,1
1304,hilla001,TOR201609100,strikeout,1
1303,younc004,TOR201609100,at_bat,1
1302,younc004,TOR201609100,hit,1
1301,bradj001,TOR201609100,at_bat,1
1300,hanir001,TOR201609100,at_bat,1
1299,hanir001,TOR201609100,strikeout,1
1298,donaj001,TOR201609100,at_bat,1
1297,encae001,TOR201609100,at_bat,1
1296,bautj002,TOR201609100,at_bat,1
1295,pedrd001,TOR201609100,at_bat,1
1294,pedrd001,TOR201609100,hit,1
1293,pedrd001,TOR201609100,home_run,1
1292,pedrd001,TOR201609100,runs_scored,1
1291,bogax001,TOR201609100,at_bat,1
1290,ortid001,TOR201609100,at_bat,1
1289,bettm001,TOR201609100,at_bat,1
1288,martr004,TOR201609100,at_bat,1
1287,tulot001,TOR201609100,at_bat,1
1286,uptob001,TOR201609100,at_bat,1
1285,ramih003,TOR201609100,at_bat,1
1284,ramih003,TOR201609100,hit,1
1283,hilla001,TOR201609100,at_bat,1
1282,hilla001,TOR201609100,hit,1
1281,younc004,TOR201609100,at_bat,1
1280,bradj001,TOR201609100,at_bat,1
1279,ramih003,TOR201609100,runs_scored,1
1278,bradj001,TOR201609100,rbi,1
1277,shawt001,TOR201609100,at_bat,1
1276,shawt001,TOR201609100,strikeout,1
1275,smoaj001,TOR201609100,at_bat,1
1274,smoaj001,TOR201609100,strikeout,1
1273,pillk001,TOR201609100,at_bat,1
1272,pillk001,TOR201609100,hit,1
1271,travd001,TOR201609100,at_bat,1
1270,travd001,TOR201609100,hit,1
1269,donaj001,TOR201609100,at_bat,1
1268,encae001,TOR201609100,at_bat,1
1267,pedrd001,TOR201609100,at_bat,1
1266,bogax001,TOR201609100,at_bat,1
1265,bogax001,TOR201609100,strikeout,1
1264,ortid001,TOR201609100,at_bat,1
1263,bettm001,TOR201609100,at_bat,1
1262,bautj002,TOR201609100,at_bat,1
1261,martr004,TOR201609100,at_bat,1
1260,martr004,TOR201609100,strikeout,1
1259,tulot001,TOR201609100,walk,1
1258,uptob001,TOR201609100,at_bat,1
1257,uptob001,TOR201609100,strikeout,1
1256,ramih003,TOR201609100,walk,1
1255,holtb002,TOR201609100,at_bat,1
1254,younc004,TOR201609100,at_bat,1
1253,bradj001,TOR201609100,at_bat,1
1252,bradj001,TOR201609100,strikeout,1
1251,pedrd001,TOR201609110,at_bat,1
1250,pedrd001,TOR201609110,strikeout,1
1249,bogax001,TOR201609110,at_bat,1
1248,ortid001,TOR201609110,walk,1
1247,bettm001,TOR201609110,at_bat,1
1246,bettm001,TOR201609110,hit,1
1245,bettm001,TOR201609110,double,1
1244,ortid001,TOR201609110,runs_scored,1
1243,bettm001,TOR201609110,rbi,1
1242,ramih003,TOR201609110,at_bat,1
1241,ramih003,TOR201609110,strikeout,1
1240,travd001,TOR201609110,at_bat,1
1239,donaj001,TOR201609110,at_bat,1
1238,encae001,TOR201609110,at_bat,1
1237,encae001,TOR201609110,hit,1
1236,encae001,TOR201609110,home_run,1
1235,encae001,TOR201609110,runs_scored,1
1234,bautj002,TOR201609110,walk,1
1233,martr004,TOR201609110,at_bat,1
1232,martr004,TOR201609110,strikeout,1
1231,shawt001,TOR201609110,at_bat,1
1230,holtb002,TOR201609110,walk,1
1229,leons001,TOR201609110,walk,1
1228,bradj001,TOR201609110,at_bat,1
1227,bradj001,TOR201609110,hit,1
1226,bradj001,TOR201609110,home_run,1
1225,bradj001,TOR201609110,runs_scored,1
1224,,TOR201609110,runs_scored,1
1223,bradj001,TOR201609110,rbi,1
1222,leons001,TOR201609110,runs_scored,1
1221,bradj001,TOR201609110,rbi,1
1220,pedrd001,TOR201609110,at_bat,1
1219,bogax001,TOR201609110,at_bat,1
1218,tulot001,TOR201609110,at_bat,1
1217,tulot001,TOR201609110,hit,1
1216,saunm001,TOR201609110,at_bat,1
1215,pillk001,TOR201609110,at_bat,1
1214,pillk001,TOR201609110,strikeout,1
1213,goinr001,TOR201609110,at_bat,1
1212,goinr001,TOR201609110,strikeout,1
1211,ortid001,TOR201609110,at_bat,1
1210,bettm001,TOR201609110,walk,1
1209,ramih003,TOR201609110,at_bat,1
1208,shawt001,TOR201609110,at_bat,1
1207,travd001,TOR201609110,at_bat,1
1206,donaj001,TOR201609110,walk,1
1205,encae001,TOR201609110,at_bat,1
1204,encae001,TOR201609110,hit,1
1203,bautj002,TOR201609110,walk,1
1202,martr004,TOR201609110,walk,1
1201,donaj001,TOR201609110,runs_scored,1
1200,martr004,TOR201609110,rbi,1
1199,tulot001,TOR201609110,at_bat,1
1198,tulot001,TOR201609110,hit,1
1197,tulot001,TOR201609110,home_run,1
1196,tulot001,TOR201609110,runs_scored,1
1195,encae001,TOR201609110,runs_scored,1
1194,tulot001,TOR201609110,rbi,1
1193,bautj002,TOR201609110,runs_scored,1
1192,tulot001,TOR201609110,rbi,1
1191,martr004,TOR201609110,runs_scored,1
1190,tulot001,TOR201609110,rbi,1
1189,saunm001,TOR201609110,at_bat,1
1188,pillk001,TOR201609110,at_bat,1
1187,holtb002,TOR201609110,at_bat,1
1186,leons001,TOR201609110,at_bat,1
1185,bradj001,TOR201609110,at_bat,1
1184,bradj001,TOR201609110,hit,1
1183,pedrd001,TOR201609110,at_bat,1
1182,pedrd001,TOR201609110,hit,1
1181,pedrd001,TOR201609110,double,1
1180,bogax001,TOR201609110,at_bat,1
1179,bogax001,TOR201609110,hit,1
1178,bradj001,TOR201609110,runs_scored,1
1177,bogax001,TOR201609110,rbi,1
1176,pedrd001,TOR201609110,runs_scored,1
1175,bogax001,TOR201609110,rbi,1
1174,ortid001,TOR201609110,at_bat,1
1173,goinr001,TOR201609110,at_bat,1
1172,goinr001,TOR201609110,strikeout,1
1171,travd001,TOR201609110,at_bat,1
1170,travd001,TOR201609110,strikeout,1
1169,donaj001,TOR201609110,walk,1
1168,encae001,TOR201609110,at_bat,1
1167,encae001,TOR201609110,hit,1
1166,encae001,TOR201609110,home_run,1
1165,encae001,TOR201609110,runs_scored,1
1164,donaj001,TOR201609110,runs_scored,1
1163,encae001,TOR201609110,rbi,1
1162,bautj002,TOR201609110,at_bat,1
1161,bettm001,TOR201609110,at_bat,1
1160,ramih003,TOR201609110,at_bat,1
1159,ramih003,TOR201609110,hit,1
1158,ramih003,TOR201609110,home_run,1
1157,ramih003,TOR201609110,runs_scored,1
1156,shawt001,TOR201609110,at_bat,1
1155,shawt001,TOR201609110,strikeout,1
1154,holtb002,TOR201609110,walk,1
1153,leons001,TOR201609110,walk,1
1152,holtb002,TOR201609110,caught_stealing,1
1151,martr004,TOR201609110,at_bat,1
1150,martr004,TOR201609110,strikeout,1
1149,tulot001,TOR201609110,at_bat,1
1148,tulot001,TOR201609110,hit,1
1147,saunm001,TOR201609110,at_bat,1
1146,saunm001,TOR201609110,strikeout,1
1145,pillk001,TOR201609110,at_bat,1
1144,bradj001,TOR201609110,at_bat,1
1143,bradj001,TOR201609110,strikeout,1
1142,pedrd001,TOR201609110,at_bat,1
1141,pedrd001,TOR201609110,hit,1
1140,bogax001,TOR201609110,at_bat,1
1139,bogax001,TOR201609110,hit,1
1138,ortid001,TOR201609110,at_bat,1
1137,ortid001,TOR201609110,hit,1
1136,ortid001,TOR201609110,home_run,1
1135,ortid001,TOR201609110,runs_scored,1
1134,pedrd001,TOR201609110,runs_scored,1
1133,ortid001,TOR201609110,rbi,1
1132,bogax001,TOR201609110,runs_scored,1
1131,ortid001,TOR201609110,rbi,1
1130,bettm001,TOR201609110,at_bat,1
1129,ramih003,TOR201609110,at_bat,1
1128,ramih003,TOR201609110,strikeout,1
1127,goinr001,TOR201609110,at_bat,1
1126,goinr001,TOR201609110,hit,1
1125,travd001,TOR201609110,at_bat,1
1124,donaj001,TOR201609110,at_bat,1
1123,encae001,TOR201609110,at_bat,1
1122,encae001,TOR201609110,strikeout,1
1121,shawt001,TOR201609110,at_bat,1
1120,holtb002,TOR201609110,walk,1
1119,leons001,TOR201609110,at_bat,1
1118,leons001,TOR201609110,hit,1
1117,leons001,TOR201609110,double,1
1116,holtb002,TOR201609110,runs_scored,1
1115,leons001,TOR201609110,rbi,1
1114,bradj001,TOR201609110,at_bat,1
1113,bradj001,TOR201609110,strikeout,1
1112,pedrd001,TOR201609110,at_bat,1
1111,bautj002,TOR201609110,at_bat,1
1110,bautj002,TOR201609110,strikeout,1
1109,martr004,TOR201609110,at_bat,1
1108,martr004,TOR201609110,strikeout,1
1107,tulot001,TOR201609110,walk,1
1106,uptob001,TOR201609110,at_bat,1
